Order,timestamp,latitudeE7,longitudeE7
997,2023-09-22T16:00:25.007Z,372331962,-804216087
998,2023-09-22T16:00:45.079Z,372332030,-804216157
999,2023-09-22T16:01:05.064Z,372332494,-804216500
1000,2023-09-22T16:01:25.116Z,372331972,-804216194
1001,2023-09-22T16:01:45.157Z,372332058,-804216123
1002,2023-09-22T16:02:05.153Z,372331839,-804216070
1003,2023-09-22T16:02:25.196Z,372331740,-804215914
1004,2023-09-22T16:02:45.229Z,372331861,-804216014
1005,2023-09-22T16:03:05.227Z,372332411,-804216346
1006,2023-09-22T16:03:23.019Z,372331986,-804216048
1007,2023-09-22T16:03:54.980Z,372332978,-804215660
1008,2023-09-22T16:04:15.375Z,372333385,-804215594
1009,2023-09-22T16:04:32.296Z,372333482,-804215573
1010,2023-09-22T16:04:55.822Z,372333434,-804215609
1011,2023-09-22T16:05:15.896Z,372333350,-804215575
1012,2023-09-22T16:05:35.966Z,372333439,-804215610
1013,2023-09-22T16:05:56.038Z,372333517,-804215595
1014,2023-09-22T16:06:16.006Z,372333431,-804215609
1015,2023-09-22T16:06:36.078Z,372333488,-804215607
1016,2023-09-22T16:06:56.044Z,372333507,-804215587
1017,2023-09-22T16:07:16.218Z,372333488,-804215639
1018,2023-09-22T16:07:36.292Z,372333503,-804215653
1019,2023-09-22T16:07:56.356Z,372333458,-804215603
1020,2023-09-22T16:08:16.325Z,372333516,-804215654
1021,2023-09-22T16:08:36.293Z,372333510,-804215537
1022,2023-09-22T16:08:56.262Z,372333406,-804215620
1023,2023-09-22T16:09:16.334Z,372333225,-804215695
1024,2023-09-22T16:09:36.403Z,372333391,-804215632
1025,2023-09-22T16:09:56.473Z,372333511,-804215565
1026,2023-09-22T16:10:16.543Z,372333506,-804215535
1027,2023-09-22T16:10:36.512Z,372333448,-804215603
1028,2023-09-22T16:10:56.684Z,372333418,-804215618
1029,2023-09-22T16:11:16.551Z,372333070,-804215754
1030,2023-09-22T16:11:36.724Z,372333514,-804215631
1031,2023-09-22T16:11:56.694Z,372333400,-804215620
1032,2023-09-22T16:12:16.866Z,372333369,-804215616
1033,2023-09-22T16:12:36.731Z,372333362,-804215686
1034,2023-09-22T16:12:56.902Z,372333465,-804215588
1035,2023-09-22T16:13:17.079Z,372333408,-804215629
1036,2023-09-22T16:13:36.840Z,372333324,-804215614
1037,2023-09-22T16:13:56.911Z,372333360,-804215598
1038,2023-09-22T16:14:16.880Z,372333447,-804215622
1039,2023-09-22T16:14:36.949Z,372333415,-804215636
1040,2023-09-22T16:15:04.506Z,372333367,-804215626
1041,2023-09-22T16:15:36.908Z,372334834,-804216723
1042,2023-09-22T16:15:56.977Z,372334799,-804216700
1043,2023-09-22T16:16:16.847Z,372334748,-804216767
1044,2023-09-22T16:16:34.670Z,372334682,-804216608
1045,2023-09-22T16:17:03.962Z,372334838,-804216737
1046,2023-09-22T16:17:22.481Z,372334886,-804216629
1047,2023-09-22T16:17:42.299Z,372334534,-804216894
1048,2023-09-22T16:18:05.594Z,372334675,-804217010
1049,2023-09-22T16:18:33.979Z,372334636,-804217161
1050,2023-09-22T16:18:52.109Z,372335024,-804216729
1051,2023-09-22T16:19:21.088Z,372336133,-804218336
1052,2023-09-22T16:19:49.084Z,372336475,-804221263
1053,2023-09-22T16:20:17.792Z,372335431,-804223233
1054,2023-09-22T16:20:46.115Z,372334941,-804226166
1055,2023-09-22T16:21:15.358Z,372335886,-804227106
1056,2023-09-22T16:21:43.705Z,372335148,-804224786
1057,2023-09-22T16:22:13.712Z,372335351,-804224896
1058,2023-09-22T16:22:30.599Z,372335793,-804226133
1059,2023-09-22T16:22:49.427Z,372335732,-804225181
1060,2023-09-22T16:23:05.304Z,372336236,-804225602
1061,2023-09-22T16:23:33.304Z,372336103,-804225318
1062,2023-09-22T16:23:49.434Z,372335950,-804225388
1063,2023-09-22T16:24:18.721Z,372336015,-804224965
1064,2023-09-22T16:24:35.303Z,372336143,-804225971
1065,2023-09-22T16:25:05.574Z,372336326,-804224990
1066,2023-09-22T16:25:24.305Z,372337864,-804225989
1067,2023-09-22T16:25:55.304Z,372336526,-804225788
1068,2023-09-22T16:26:23.305Z,372336157,-804225854
1069,2023-09-22T16:26:39.008Z,372335822,-804225671
1070,2023-09-22T16:26:56.303Z,372335872,-804225933
1071,2023-09-22T16:27:19.059Z,372335877,-804227870
1072,2023-09-22T16:27:35.962Z,372335905,-804227414
1073,2023-09-22T16:28:08.282Z,372336257,-804229517
1074,2023-09-22T16:28:36.669Z,372336144,-804224702
1075,2023-09-22T16:29:04.287Z,372335653,-804222904
1076,2023-09-22T16:29:31.409Z,372333918,-804219995
1077,2023-09-22T16:29:58.983Z,372332422,-804218219
1078,2023-09-22T16:30:29.079Z,372333542,-804217187
1079,2023-09-22T16:30:45.061Z,372335390,-804216207
1080,2023-09-22T16:31:14.779Z,372333969,-804217328
1081,2023-09-22T16:31:42.302Z,372332944,-804216057
1082,2023-09-22T16:32:05.277Z,372333107,-804215628
1083,2023-09-22T16:32:25.244Z,372333230,-804215575
1084,2023-09-22T16:32:45.317Z,372333143,-804215542
1085,2023-09-22T16:33:05.298Z,372333438,-804215522
1086,2023-09-22T16:33:25.353Z,372333490,-804215576
1087,2023-09-22T16:33:45.424Z,372333099,-804215564
1088,2023-09-22T16:34:05.493Z,372333113,-804215566
1089,2023-09-22T16:34:25.565Z,372333061,-804215535
1090,2023-09-22T16:34:45.531Z,372333091,-804215564
1091,2023-09-22T16:35:05.500Z,372333120,-804215532
1092,2023-09-22T16:35:25.569Z,372333033,-804215562
1093,2023-09-22T16:35:45.643Z,372333229,-804215603
1094,2023-09-22T16:36:05.625Z,372333054,-804215553
1095,2023-09-22T16:36:25.681Z,372333212,-804215586
1096,2023-09-22T16:36:45.648Z,372333169,-804215537
1097,2023-09-22T16:37:05.720Z,372333137,-804215553
1098,2023-09-22T16:37:25.789Z,372333356,-804215543
1099,2023-09-22T16:37:45.859Z,372333377,-804215491
1100,2023-09-22T16:38:05.931Z,372333386,-804215522
1101,2023-09-22T16:38:25.797Z,372333316,-804215535
1102,2023-09-22T16:38:45.970Z,372333513,-804215558
1103,2023-09-22T16:39:05.937Z,372333124,-804215549
1104,2023-09-22T16:39:25.906Z,372333505,-804215507
1105,2023-09-22T16:39:45.976Z,372333481,-804215559
1106,2023-09-22T16:40:05.944Z,372333205,-804215570
1107,2023-09-22T16:40:26.012Z,372333168,-804215542
1108,2023-09-22T16:40:46.083Z,372333166,-804215581
1109,2023-09-22T16:41:06.156Z,372333359,-804215526
1110,2023-09-22T16:41:26.241Z,372333411,-804215494
1111,2023-09-22T16:41:46.088Z,372333049,-804215693
1112,2023-09-22T16:42:06.161Z,372333444,-804215559
1113,2023-09-22T16:42:26.231Z,372333380,-804215478
1114,2023-09-22T16:42:46.319Z,372333431,-804215525
1115,2023-09-22T16:43:06.374Z,372333119,-804215513
1116,2023-09-22T16:43:26.458Z,372333009,-804215525
1117,2023-09-22T16:43:46.615Z,372333430,-804215522
1118,2023-09-22T16:44:06.687Z,372333182,-804215514
1119,2023-09-22T16:44:26.656Z,372333436,-804215557
1120,2023-09-22T16:44:46.621Z,372333426,-804215514
1121,2023-09-22T16:45:06.590Z,372333305,-804215582
1122,2023-09-22T16:45:26.764Z,372333111,-804215519
1123,2023-09-22T16:45:46.835Z,372333458,-804215503
1124,2023-09-22T16:46:06.800Z,372333181,-804215634
1125,2023-09-22T16:46:26.770Z,372333199,-804215580
1126,2023-09-22T16:46:46.842Z,372333384,-804215566
1127,2023-09-22T16:47:06.809Z,372333384,-804215693
1128,2023-09-22T16:47:26.880Z,372333128,-804215501
1129,2023-09-22T16:47:46.848Z,372333135,-804215543
1130,2023-09-22T16:48:06.817Z,372333416,-804215553
1131,2023-09-22T16:48:26.887Z,372333234,-804215507
1132,2023-09-22T16:48:47.058Z,372333445,-804215539
1133,2023-09-22T16:49:07.028Z,372333390,-804215536
1134,2023-09-22T16:49:27.098Z,372333280,-804215591
1135,2023-09-22T16:49:47.065Z,372333420,-804215521
1136,2023-09-22T16:50:07.031Z,372333296,-804215579
1137,2023-09-22T16:50:27.103Z,372333172,-804215548
1138,2023-09-22T16:50:47.175Z,372333259,-804215633
1139,2023-09-22T16:51:07.245Z,372333595,-804215521
1140,2023-09-22T16:51:27.418Z,372333567,-804215547
1141,2023-09-22T16:51:47.298Z,372333441,-804215590
1142,2023-09-22T16:52:07.355Z,372333373,-804215625
1143,2023-09-22T16:52:27.425Z,372333522,-804215518
1144,2023-09-22T16:52:47.393Z,372333306,-804215572
1145,2023-09-22T16:53:07.463Z,372333210,-804215586
1146,2023-09-22T16:53:27.534Z,372333265,-804215598
1147,2023-09-22T16:53:47.501Z,372333262,-804215530
1148,2023-09-22T16:54:07.571Z,372333238,-804215576
1149,2023-09-22T16:54:27.540Z,372333524,-804215597
1150,2023-09-22T16:54:47.741Z,372333101,-804215501
1151,2023-09-22T16:55:07.682Z,372333308,-804215533
1152,2023-09-22T16:55:27.649Z,372333333,-804215564
1153,2023-09-22T16:55:47.822Z,372333312,-804215574
1154,2023-09-22T16:56:07.790Z,372333377,-804215678
1155,2023-09-22T16:56:27.759Z,372333255,-804215557
1156,2023-09-22T16:56:47.948Z,372333199,-804215555
1157,2023-09-22T16:57:07.797Z,372333263,-804215579
1158,2023-09-22T16:57:27.969Z,372333105,-804215671
1159,2023-09-22T16:57:48.040Z,372333451,-804215518
1160,2023-09-22T16:58:08.008Z,372333133,-804215511
1161,2023-09-22T16:58:28.078Z,372333391,-804215601
1162,2023-09-22T16:58:48.047Z,372333470,-804215581
1163,2023-09-22T16:59:08.116Z,372333306,-804215619
1164,2023-09-22T16:59:28.201Z,372333562,-804215609
1165,2023-09-22T16:59:48.172Z,372333353,-804215554
1166,2023-09-22T17:00:08.243Z,372333191,-804215660
1167,2023-09-22T17:00:28.297Z,372333383,-804215587
1168,2023-09-22T17:00:48.179Z,372333278,-804215679
1169,2023-09-22T17:01:08.249Z,372333379,-804215630
1170,2023-09-22T17:01:28.199Z,372333100,-804215628
1171,2023-09-22T17:01:48.285Z,372333157,-804215642
1172,2023-09-22T17:02:08.342Z,372333282,-804215533
1173,2023-09-22T17:02:28.427Z,372333232,-804215688
1174,2023-09-22T17:02:48.498Z,372333234,-804215678
1175,2023-09-22T17:03:08.569Z,372333135,-804215693
1176,2023-09-22T17:03:28.521Z,372333260,-804215667
1177,2023-09-22T17:03:48.505Z,372333222,-804215681
1178,2023-09-22T17:04:08.662Z,372333046,-804215783
1179,2023-09-22T17:04:28.647Z,372333231,-804215673
1180,2023-09-22T17:04:48.718Z,372333145,-804215669
1181,2023-09-22T17:05:08.873Z,372333090,-804215650
1182,2023-09-22T17:05:28.840Z,372333171,-804215631
1183,2023-09-22T17:05:48.810Z,372333178,-804215541
1184,2023-09-22T17:06:08.777Z,372333155,-804215674
1185,2023-09-22T17:06:28.866Z,372333157,-804215635
1186,2023-09-22T17:06:49.021Z,372333035,-804215805
1187,2023-09-22T17:07:09.019Z,372333192,-804215549
1188,2023-09-22T17:07:28.955Z,372333305,-804215525
1189,2023-09-22T17:07:49.045Z,372333167,-804215659
1190,2023-09-22T17:08:08.995Z,372333130,-804215747
1191,2023-09-22T17:08:29.066Z,372333126,-804215644
1192,2023-09-22T17:08:49.034Z,372333071,-804215754
1193,2023-09-22T17:09:09.225Z,372333350,-804215566
1194,2023-09-22T17:09:29.175Z,372333174,-804215651
1195,2023-09-22T17:09:49.142Z,372333186,-804215593
1196,2023-09-22T17:10:09.212Z,372333237,-804215557
1197,2023-09-22T17:10:29.182Z,372333185,-804215566
1198,2023-09-22T17:10:49.355Z,372333193,-804215622
1199,2023-09-22T17:11:09.323Z,372333128,-804215643
1200,2023-09-22T17:11:29.288Z,372333191,-804215533
1201,2023-09-22T17:11:49.276Z,372333212,-804215654
1202,2023-09-22T17:12:09.448Z,372333180,-804215559
1203,2023-09-22T17:12:29.297Z,372333182,-804215621
1204,2023-09-22T17:12:49.367Z,372333151,-804215639
1205,2023-09-22T17:13:09.455Z,372333155,-804215677
1206,2023-09-22T17:13:29.526Z,372333278,-804215543
1207,2023-09-22T17:13:49.476Z,372333160,-804215566
1208,2023-09-22T17:14:09.445Z,372333205,-804215603
1209,2023-09-22T17:14:29.515Z,372333485,-804215475
1210,2023-09-22T17:14:49.484Z,372333268,-804215568
1211,2023-09-22T17:15:09.673Z,372333183,-804215510
1212,2023-09-22T17:15:29.522Z,372333209,-804215608
1213,2023-09-22T17:15:49.592Z,372333160,-804215513
1214,2023-09-22T17:16:09.575Z,372333188,-804215529
1215,2023-09-22T17:16:29.733Z,372333233,-804215552
1216,2023-09-22T17:16:49.598Z,372333204,-804215520
1217,2023-09-22T17:17:09.667Z,372333212,-804215532
1218,2023-09-22T17:17:29.740Z,372333239,-804215593
1219,2023-09-22T17:17:49.725Z,372333112,-804215555
1220,2023-09-22T17:18:09.898Z,372333068,-804215545
1221,2023-09-22T17:18:29.850Z,372333128,-804215583
1222,2023-09-22T17:18:51.882Z,372333090,-804215597
1223,2023-09-22T17:19:11.834Z,372333350,-804215568
1224,2023-09-22T17:19:31.904Z,372333373,-804215565
1225,2023-09-22T17:19:51.973Z,372333244,-804215596
1226,2023-09-22T17:20:12.045Z,372333268,-804215629
1227,2023-09-22T17:20:32.012Z,372333130,-804215519
1228,2023-09-22T17:20:51.998Z,372333326,-804215548
1229,2023-09-22T17:21:12.049Z,372333282,-804215507
1230,2023-09-22T17:21:32.036Z,372333394,-804215571
1231,2023-09-22T17:21:52.106Z,372333331,-804215559
1232,2023-09-22T17:22:12.177Z,372333456,-804215600
1233,2023-09-22T17:22:32.146Z,372333350,-804215616
1234,2023-09-22T17:22:52.216Z,372333270,-804215571
1235,2023-09-22T17:23:12.167Z,372333400,-804215558
1236,2023-09-22T17:23:32.237Z,372333453,-804215550
1237,2023-09-22T17:23:52.325Z,372333145,-804215526
1238,2023-09-22T17:24:12.276Z,372333164,-804215666
1239,2023-09-22T17:24:32.364Z,372333093,-804215540
1240,2023-09-22T17:24:52.331Z,372333409,-804215522
1241,2023-09-22T17:25:12.282Z,372333057,-804215713
1242,2023-09-22T17:25:32.353Z,372333198,-804215637
1243,2023-09-22T17:25:52.424Z,372333140,-804215539
1244,2023-09-22T17:26:12.391Z,372333129,-804215501
1245,2023-09-22T17:26:32.565Z,372333308,-804215556
1246,2023-09-22T17:26:52.430Z,372333173,-804215536
1247,2023-09-22T17:27:12.602Z,372333182,-804215515
1248,2023-09-22T17:27:32.571Z,372333230,-804215569
1249,2023-09-22T17:27:52.539Z,372333277,-804215580
1250,2023-09-22T17:28:12.609Z,372333106,-804215526
1251,2023-09-22T17:28:32.476Z,372333223,-804215515
1252,2023-09-22T17:28:52.562Z,372333190,-804215548
1253,2023-09-22T17:29:12.634Z,372333223,-804215514
1254,2023-09-22T17:29:32.787Z,372333195,-804215508
1255,2023-09-22T17:29:52.878Z,372333127,-804215524
1256,2023-09-22T17:30:12.743Z,372333242,-804215563
1257,2023-09-22T17:30:32.795Z,372333145,-804215522
1258,2023-09-22T17:30:52.763Z,372333156,-804215571
1259,2023-09-22T17:31:12.852Z,372333187,-804215559
1260,2023-09-22T17:31:32.802Z,372333251,-804215522
1261,2023-09-22T17:31:52.890Z,372333163,-804215511
1262,2023-09-22T17:32:12.858Z,372333203,-804215613
1263,2023-09-22T17:32:32.849Z,372333305,-804215615
1264,2023-09-22T17:32:53.019Z,372333466,-804215735
1265,2023-09-22T17:33:12.987Z,372333434,-804215648
1266,2023-09-22T17:33:33.038Z,372333503,-804215625
1267,2023-09-22T17:33:53.026Z,372333365,-804215673
1268,2023-09-22T17:34:13.094Z,372333488,-804215664
1269,2023-09-22T17:34:33.045Z,372333456,-804215633
1270,2023-09-22T17:34:53.342Z,372333314,-804215798
1271,2023-09-22T17:35:13.082Z,372333494,-804215733
1272,2023-09-22T17:35:33.154Z,372333167,-804215687
1273,2023-09-22T17:35:53.120Z,372333492,-804215609
1274,2023-09-22T17:36:13.192Z,372333273,-804215736
1275,2023-09-22T17:36:33.178Z,372333395,-804215697
1276,2023-09-22T17:36:53.250Z,372333488,-804215650
1277,2023-09-22T17:37:13.199Z,372333470,-804215624
1278,2023-09-22T17:37:33.186Z,372333520,-804215616
1279,2023-09-22T17:37:53.239Z,372333492,-804215656
1280,2023-09-22T17:38:13.308Z,372333503,-804215641
1281,2023-09-22T17:38:33.276Z,372333518,-804215632
1282,2023-09-22T17:38:53.346Z,372333535,-804215600
1283,2023-09-22T17:39:13.315Z,372333361,-804215787
1284,2023-09-22T17:39:33.405Z,372333498,-804215694
1285,2023-09-22T17:39:53.477Z,372333458,-804215692
1286,2023-09-22T17:40:13.445Z,372333537,-804215682
1287,2023-09-22T17:40:33.393Z,372333513,-804215725
1288,2023-09-22T17:40:53.565Z,372333482,-804215675
1289,2023-09-22T17:41:13.430Z,372333517,-804215708
1290,2023-09-22T17:41:33.604Z,372333504,-804215639
1291,2023-09-22T17:41:53.571Z,372333523,-804215697
1292,2023-09-22T17:42:13.539Z,372333482,-804215692
1293,2023-09-22T17:42:33.630Z,372333552,-804215670
1294,2023-09-22T17:42:53.701Z,372333435,-804215767
1295,2023-09-22T17:43:13.667Z,372333464,-804215750
1296,2023-09-22T17:43:33.719Z,372333488,-804215686
1297,2023-09-22T17:43:53.688Z,372333547,-804215605
1298,2023-09-22T17:44:13.757Z,372333221,-804215752
1299,2023-09-22T17:44:33.747Z,372333552,-804215666
1300,2023-09-22T17:44:53.695Z,372333559,-804215609
1301,2023-09-22T17:45:13.888Z,372333628,-804215622
1302,2023-09-22T17:45:33.835Z,372333543,-804215653
1303,2023-09-22T17:45:53.903Z,372333501,-804215708
1304,2023-09-22T17:46:13.873Z,372333493,-804215705
1305,2023-09-22T17:46:33.944Z,372333524,-804215628
1306,2023-09-22T17:46:53.934Z,372333499,-804215641
1307,2023-09-22T17:47:13.902Z,372333518,-804215625
1308,2023-09-22T17:47:34.054Z,372333463,-804215674
1309,2023-09-22T17:47:53.918Z,372333515,-804215703
1310,2023-09-22T17:48:14.092Z,372333498,-804215644
1311,2023-09-22T17:48:34.060Z,372333436,-804215749
1312,2023-09-22T17:48:54.051Z,372333498,-804215618
1313,2023-09-22T17:49:14.121Z,372333353,-804215639
1314,2023-09-22T17:49:30.183Z,372333184,-804215618
1315,2023-09-22T17:49:45.915Z,372332981,-804215636
1316,2023-09-22T17:50:04.112Z,372333018,-804215642
1317,2023-09-22T17:50:33.472Z,372333215,-804215673
1318,2023-09-22T17:51:04.386Z,372334767,-804217036
1319,2023-09-22T17:51:24.232Z,372334800,-804216719
1320,2023-09-22T17:51:44.317Z,372334883,-804216703
1321,2023-09-22T17:52:03.932Z,372334680,-804216924
1322,2023-09-22T17:52:34.272Z,372334899,-804216715
1323,2023-09-22T17:52:54.506Z,372335413,-804216065
1324,2023-09-22T17:53:14.443Z,372335965,-804216552
1325,2023-09-22T17:53:35.491Z,372336371,-804216657
1326,2023-09-22T17:54:03.551Z,372336911,-804216791
1327,2023-09-22T17:54:27.382Z,372337253,-804217494
1328,2023-09-22T17:54:47.433Z,372337517,-804218463
1329,2023-09-22T17:55:19.305Z,372348630,-804203614
1330,2023-09-22T17:55:40.305Z,372336375,-804187341
1331,2023-09-22T17:56:00.305Z,372321567,-804169927
1332,2023-09-22T17:56:20.305Z,372308414,-804155979
1333,2023-09-22T17:56:40.304Z,372307707,-804156564
1334,2023-09-22T17:57:00.306Z,372303663,-804152160
1335,2023-09-22T17:57:20.305Z,372291196,-804138760
1336,2023-09-22T17:57:41.304Z,372283736,-804130518
1337,2023-09-22T17:58:00.306Z,372271810,-804117890
1338,2023-09-22T17:58:21.304Z,372253930,-804096476
1339,2023-09-22T17:59:03.160Z,372220342,-804057252
1340,2023-09-22T18:00:16.196Z,372189414,-804039610
1341,2023-09-22T18:02:06.317Z,372190795,-804031541
1342,2023-09-22T18:03:33.307Z,372190746,-804031521
1343,2023-09-22T18:05:09.327Z,372190731,-804031495
1344,2023-09-22T18:06:33.994Z,372190744,-804031513
1345,2023-09-22T18:08:10.228Z,372190669,-804031578
1346,2023-09-22T18:09:35.729Z,372190742,-804031559
1347,2023-09-22T18:10:45.408Z,372191887,-804030831
1348,2023-09-22T18:12:23.740Z,372152429,-804010904
1349,2023-09-22T18:13:35.094Z,372114426,-803995341
1350,2023-09-22T18:15:25.242Z,371940980,-804043088
1351,2023-09-22T18:16:55.993Z,371941264,-804046566
1352,2023-09-22T18:18:05.343Z,371899999,-804150908
1353,2023-09-22T18:20:09.915Z,371874664,-804105623
1354,2023-09-22T18:21:43.949Z,371876236,-804106813
1355,2023-09-22T18:22:53.833Z,371876161,-804106713
1356,2023-09-22T18:25:22.178Z,371875896,-804106645
1357,2023-09-22T18:26:47.474Z,371875955,-804106862
1358,2023-09-22T18:29:41.362Z,371876001,-804106749
1359,2023-09-22T18:32:15.142Z,371876511,-804106535
1360,2023-09-22T18:34:48.369Z,371878159,-804109487
1361,2023-09-22T18:37:12.433Z,371878103,-804109487
1362,2023-09-22T18:38:45.158Z,371878100,-804109584
1363,2023-09-22T18:40:48.167Z,371878199,-804109614
1364,2023-09-22T18:42:49.147Z,371878127,-804109546
1365,2023-09-22T18:44:27.541Z,371878115,-804109578
1366,2023-09-22T18:45:36.365Z,371878140,-804109487
1367,2023-09-22T18:48:32.353Z,371878127,-804109597
1368,2023-09-22T18:50:09.509Z,371878127,-804109597
1369,2023-09-22T19:02:01.661Z,371878104,-804109561
1370,2023-09-22T19:03:28.210Z,371878108,-804109505
1371,2023-09-22T19:05:16.976Z,371878108,-804109505
1372,2023-09-22T19:08:28.155Z,371878108,-804109505
1373,2023-09-22T19:11:08.871Z,371878158,-804109546
1374,2023-09-22T19:14:31.506Z,371878079,-804109502
1375,2023-09-22T19:16:13.444Z,371878079,-804109502
1376,2023-09-22T19:20:14.581Z,371878167,-804109437
1377,2023-09-22T19:22:35.438Z,371878188,-804109469
1378,2023-09-22T19:32:14.286Z,371878144,-804109428
1379,2023-09-22T19:35:29.503Z,371878161,-804109467
1380,2023-09-22T19:35:44.636Z,371878077,-804109617
1381,2023-09-22T19:35:59.693Z,371878161,-804109415
1382,2023-09-22T19:36:14.694Z,371878063,-804109534
1383,2023-09-22T19:36:29.733Z,371878170,-804109465
1384,2023-09-22T19:36:44.765Z,371878182,-804109484
1385,2023-09-22T19:36:59.771Z,371878109,-804109519
1386,2023-09-22T19:37:14.875Z,371878163,-804109561
1387,2023-09-22T19:37:29.917Z,371878135,-804109525
1388,2023-09-22T19:37:44.985Z,371878161,-804110477
1389,2023-09-22T19:38:15.034Z,371875513,-804111274
1390,2023-09-22T19:38:45.157Z,371874726,-804112346
1391,2023-09-22T19:39:15.132Z,371874501,-804112119
1392,2023-09-22T19:39:30.201Z,371874572,-804112105
1393,2023-09-22T19:39:45.307Z,371874567,-804112130
1394,2023-09-22T19:40:00.337Z,371874468,-804111928
1395,2023-09-22T19:40:15.337Z,371874606,-804112071
1396,2023-09-22T19:40:30.392Z,371874673,-804112211
1397,2023-09-22T19:40:45.508Z,371874715,-804112130
1398,2023-09-22T19:41:15.521Z,371874560,-804112056
1399,2023-09-22T19:41:30.558Z,371874684,-804112160
1400,2023-09-22T19:41:45.707Z,371874525,-804111963
1401,2023-09-22T19:42:05.851Z,371874461,-804112073
1402,2023-09-22T19:42:35.794Z,371874590,-804112075
1403,2023-09-22T19:42:50.942Z,371874543,-804111928
1404,2023-09-22T19:43:20.954Z,371874480,-804112084
1405,2023-09-22T19:43:36.086Z,371874630,-804112013
1406,2023-09-22T19:44:06.140Z,371874675,-804112225
1407,2023-09-22T19:44:36.146Z,371874532,-804112011
1408,2023-09-22T19:45:29.709Z,371874652,-804112202
1409,2023-09-22T19:47:29.128Z,371874591,-804112063
1410,2023-09-22T19:48:41.287Z,371874591,-804112063
1411,2023-09-22T20:01:59.826Z,371874766,-804112297
1412,2023-09-22T20:03:09.101Z,371874766,-804112297
1413,2023-09-22T20:05:37.252Z,371874751,-804112139
1414,2023-09-22T20:10:32.062Z,371874549,-804112333
1415,2023-09-22T20:13:23.384Z,371874549,-804112333
1416,2023-09-22T20:14:35.082Z,371878168,-804109559
1417,2023-09-22T20:16:36.892Z,371878149,-804109361
1418,2023-09-22T20:18:36.896Z,371878167,-804109531
1419,2023-09-22T20:21:27.295Z,371878100,-804109589
1420,2023-09-22T20:21:42.576Z,371878140,-804109483
1421,2023-09-22T20:21:57.613Z,371878138,-804109534
1422,2023-09-22T20:22:12.622Z,371878143,-804109461
1423,2023-09-22T20:22:27.692Z,371878118,-804109431
1424,2023-09-22T20:22:42.785Z,371878120,-804109537
1425,2023-09-22T20:22:57.832Z,371878185,-804109494
1426,2023-09-22T20:23:12.833Z,371878149,-804109505
1427,2023-09-22T20:23:27.899Z,371878293,-804109594
1428,2023-09-22T20:23:42.936Z,371878153,-804109560
1429,2023-09-22T20:23:57.986Z,371878168,-804109498
1430,2023-09-22T20:24:13.026Z,371877990,-804109517
1431,2023-09-22T20:24:28.062Z,371878151,-804109567
1432,2023-09-22T20:24:43.066Z,371878158,-804109638
1433,2023-09-22T20:24:58.107Z,371878122,-804109541
1434,2023-09-22T20:25:29.139Z,371878167,-804109472
1435,2023-09-22T20:25:44.248Z,371878198,-804109620
1436,2023-09-22T20:25:59.321Z,371878217,-804109544
1437,2023-09-22T20:26:29.329Z,371878158,-804109492
1438,2023-09-22T20:26:44.379Z,371878103,-804109510
1439,2023-09-22T20:26:59.444Z,371878063,-804109505
1440,2023-09-22T20:27:29.508Z,371878076,-804109441
1441,2023-09-22T20:27:44.512Z,371878133,-804109535
1442,2023-09-22T20:27:59.527Z,371878172,-804109639
1443,2023-09-22T20:28:14.593Z,371878108,-804109496
1444,2023-09-22T20:28:34.554Z,371878091,-804109552
1445,2023-09-22T20:28:49.630Z,371878127,-804109557
1446,2023-09-22T20:29:04.660Z,371878143,-804109478
1447,2023-09-22T20:29:24.718Z,371878080,-804109609
1448,2023-09-22T20:31:00.554Z,371878175,-804109357
1449,2023-09-22T20:41:29.454Z,371878146,-804109588
1450,2023-09-22T20:41:46.561Z,371878115,-804109470
1451,2023-09-22T20:42:31.324Z,371878115,-804109470
1452,2023-09-22T20:43:13.027Z,371878115,-804109470
1453,2023-09-22T20:45:08.595Z,371878115,-804109470
1454,2023-09-22T20:45:51.656Z,371878115,-804109470
1455,2023-09-22T20:46:22.705Z,371878115,-804109470
1456,2023-09-22T20:47:01.547Z,371878115,-804109470
1457,2023-09-22T20:47:29.750Z,371878169,-804109432
1458,2023-09-22T20:50:06.869Z,371878169,-804109432
1459,2023-09-22T20:52:49.924Z,371878169,-804109432
1460,2023-09-22T20:54:17.619Z,371878169,-804109432
1461,2023-09-22T21:08:29.969Z,371878169,-804109432
1462,2023-09-22T21:12:52.526Z,371878048,-804109628
1463,2023-09-22T21:13:56.206Z,371878048,-804109628
1464,2023-09-22T21:16:38.848Z,371878048,-804109628
1465,2023-09-22T21:17:54.184Z,371878048,-804109628
1466,2023-09-22T21:19:09.727Z,371878145,-804109335
1467,2023-09-22T21:21:20.920Z,371875200,-804106644
1468,2023-09-22T21:21:49.299Z,371875692,-804103167
1469,2023-09-22T21:22:31.300Z,371875220,-804099960
1470,2023-09-22T21:22:59.300Z,371864942,-804096752
1471,2023-09-22T21:23:41.299Z,371856316,-804088330
1472,2023-09-22T21:24:09.300Z,371856314,-804088327
1473,2023-09-22T21:26:07.488Z,371868431,-804071909
1474,2023-09-22T21:28:17.041Z,372099802,-803997869
1475,2023-09-22T21:30:03.734Z,372116818,-803994670
1476,2023-09-22T21:30:34.068Z,372145746,-804003784
1477,2023-09-22T21:32:16.860Z,372213609,-804051338
1478,2023-09-22T21:33:18.325Z,372257939,-804099376
